Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,comp_bin,Year,Month,WeekOfYear,Day,Sales_lag1,Sales_lag7,Sales_roll7,CompSince,CompMonthsOpen,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_a,StateHoliday_b,StateHoliday_c
699,6,2014-07-12,7928,888,1,0,0,180.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct",<500,2014,7,28,12,6648.0,7657.0,7045.142857142857,,0.0,0,0,0,0,0,0,0,0
329,2,2015-03-17,7979,716,1,1,0,1310.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",500-2000,2015,3,12,17,10389.0,5786.0,6236.0,1990-06-01,297.0,0,0,0,0,0,0,0,0
113,2,2013-09-17,6358,673,1,0,0,20930.0,11.0,1999.0,0,0.0,0.0,0,>5000,2013,9,38,17,6807.0,12378.0,9138.42857142857,1999-11-01,166.0,0,0,1,0,1,0,0,0
401,1,2014-04-07,6550,692,1,0,0,9200.0,10.0,2009.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",>5000,2014,4,15,7,3065.0,3494.0,7334.428571428572,2009-10-01,54.0,0,0,0,0,1,0,0,0
442,1,2015-03-09,2999,374,1,0,0,500.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",<500,2015,3,11,9,4806.0,5378.0,5251.0,,0.0,0,1,0,0,0,0,0,0
342,1,2013-05-27,13477,952,1,1,1,15770.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",>5000,2013,5,22,27,11387.0,13018.0,10956.142857142857,,0.0,0,0,1,0,1,0,0,0
488,2,2014-07-29,4016,385,1,1,1,2890.0,4.0,2014.0,0,0.0,0.0,0,2000-5000,2014,7,31,29,4384.0,3103.0,2838.4285714285716,2014-04-01,3.0,0,0,0,0,1,0,0,0
1070,3,2014-09-10,6348,854,1,0,1,400.0,10.0,2008.0,0,0.0,0.0,0,<500,2014,9,37,10,6090.0,8739.0,6877.428571428572,2008-10-01,71.0,0,1,0,0,1,0,0,0
247,6,2013-03-23,7176,632,1,0,0,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",<500,2013,3,12,23,10336.0,8490.0,9832.0,2010-11-01,28.0,0,0,1,0,1,0,0,0
1048,3,2013-10-02,5653,534,1,0,0,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,10,40,2,4634.0,7465.0,6600.0,2012-09-01,13.0,0,0,1,0,1,0,0,0
782,4,2014-05-08,6309,601,1,1,0,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",>5000,2014,5,19,8,6030.0,6078.0,6766.285714285715,2003-08-01,129.0,0,1,0,0,1,0,0,0
148,1,2014-06-30,12963,1107,1,1,0,2090.0,12.0,2008.0,0,0.0,0.0,0,2000-5000,2014,6,27,30,7736.0,6716.0,7401.428571428572,2008-12-01,66.0,0,0,0,0,0,0,0,0
98,6,2014-07-26,4678,439,1,0,0,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",>5000,2014,7,30,26,4458.0,5847.0,4585.714285714285,2006-12-01,91.0,0,0,1,0,1,0,0,0
541,3,2014-05-14,5101,694,1,0,0,650.0,7.0,1990.0,0,0.0,0.0,0,500-2000,2014,5,20,14,5415.0,8088.0,7187.285714285715,1990-07-01,286.0,0,0,0,0,1,0,0,0
717,2,2013-09-10,6154,613,1,1,0,310.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",<500,2013,9,37,10,9003.0,4928.0,4899.571428571428,,0.0,0,0,1,0,1,0,0,0
161,4,2013-05-16,6297,711,1,1,0,2970.0,3.0,2005.0,0,0.0,0.0,0,2000-5000,2013,5,20,16,7219.0,6145.0,7428.714285714285,2005-03-01,98.0,0,0,0,0,1,0,0,0
107,6,2015-06-20,7771,969,1,0,0,1930.0,9.0,2009.0,0,0.0,0.0,0,500-2000,2015,6,25,20,7537.0,7148.0,7594.714285714285,2009-09-01,69.0,0,0,0,0,0,0,0,0
684,1,2013-07-22,5387,521,1,0,0,680.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,7,30,22,7576.0,6328.0,7864.571428571428,,0.0,0,0,1,0,1,0,0,0
415,6,2014-06-07,6582,571,1,0,0,6910.0,4.0,2005.0,0,0.0,0.0,0,>5000,2014,6,23,7,7003.0,8244.0,7333.571428571428,2005-04-01,110.0,0,0,1,0,1,0,0,0
697,5,2013-04-12,11411,1068,1,1,0,3780.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2013,4,15,12,11250.0,8345.0,10649.714285714286,,0.0,0,0,1,0,0,0,0,0
228,5,2014-01-17,6105,515,1,0,0,10800.0,,,1,18.0,2011.0,"Feb,May,Aug,Nov",>5000,2014,1,3,17,6320.0,7578.0,6799.285714285715,,0.0,0,0,1,0,1,0,0,0
781,4,2013-01-10,4702,675,1,1,0,630.0,4.0,2007.0,0,0.0,0.0,0,500-2000,2013,1,2,10,5415.0,4134.0,4835.714285714285,2007-04-01,69.0,0,0,0,0,0,0,0,0
671,1,2013-03-18,6846,636,1,1,0,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2000-5000,2013,3,12,18,4648.0,4624.0,4589.714285714285,2008-02-01,61.0,0,0,0,0,1,0,0,0
675,1,2015-04-27,5460,475,1,1,0,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2015,4,18,27,1969.0,2033.0,2829.285714285714,2013-08-01,20.0,0,0,0,0,0,0,0,0
880,6,2013-08-31,5861,549,1,0,0,4570.0,,,0,0.0,0.0,0,2000-5000,2013,8,35,31,7444.0,5564.0,6715.428571428572,,0.0,0,0,0,0,1,0,0,0
343,4,2013-07-25,5807,641,1,0,1,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct",>5000,2013,7,30,25,5091.0,7163.0,6406.285714285715,2004-04-01,111.0,0,0,1,0,0,0,0,0
333,2,2013-02-05,11355,1384,1,1,0,3720.0,2.0,2010.0,0,0.0,0.0,0,2000-5000,2013,2,6,5,12810.0,7996.0,9070.57142857143,2010-02-01,36.0,0,0,0,0,1,0,0,0
751,6,2015-05-09,4060,522,1,0,0,650.0,10.0,2006.0,0,0.0,0.0,0,500-2000,2015,5,19,9,4259.0,5158.0,4897.857142857143,2006-10-01,103.0,0,0,0,0,0,0,0,0
931,6,2013-06-08,2959,460,1,0,0,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,6,23,8,3837.0,2473.0,3559.285714285714,2011-09-01,21.0,0,0,0,0,1,0,0,0
313,2,2015-06-02,9134,819,1,1,0,14160.0,,,0,0.0,0.0,0,>5000,2015,6,23,2,12863.0,4560.0,7259.571428571428,,0.0,0,0,1,0,1,0,0,0
406,2,2013-12-10,4694,410,1,0,0,8240.0,3.0,2001.0,1,10.0,2013.0,"Feb,May,Aug,Nov",>5000,2013,12,50,10,5963.0,8712.0,7257.857142857143,2001-03-01,153.0,0,0,1,0,1,0,0,0
245,4,2013-11-14,7501,946,1,0,0,1310.0,,,0,0.0,0.0,0,500-2000,2013,11,46,14,7078.0,9874.0,9336.57142857143,,0.0,0,0,0,0,1,0,0,0
949,6,2013-06-29,3590,449,1,0,0,870.0,3.0,2006.0,0,0.0,0.0,0,500-2000,2013,6,26,29,4882.0,6465.0,4511.857142857143,2006-03-01,87.0,0,0,0,0,0,0,0,0
538,4,2013-09-19,2997,507,1,0,0,990.0,2.0,2010.0,0,0.0,0.0,0,500-2000,2013,9,38,19,3086.0,4472.0,3615.5714285714284,2010-02-01,43.0,0,0,0,0,0,0,0,0
785,2,2015-01-13,7768,617,1,1,0,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",500-2000,2015,1,3,13,10213.0,10525.0,8916.714285714286,2005-07-01,114.0,0,0,1,0,1,0,0,0
699,2,2013-04-02,9430,1145,1,0,1,180.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct",<500,2013,4,14,2,11255.0,9787.0,10773.142857142857,,0.0,0,0,0,0,0,0,0,0
197,5,2014-08-22,8066,960,1,1,0,4210.0,3.0,2015.0,0,0.0,0.0,0,2000-5000,2014,8,34,22,6606.0,4596.0,6352.0,2015-03-01,0.0,0,1,0,0,0,0,0,0
379,5,2014-05-16,3129,442,1,0,0,6630.0,,,0,0.0,0.0,0,>5000,2014,5,20,16,3172.0,3960.0,3406.0,,0.0,0,0,1,0,0,0,0,0
493,5,2014-06-06,9358,912,1,1,0,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",500-2000,2014,6,23,6,9486.0,9395.0,9853.857142857143,,0.0,0,0,1,0,1,0,0,0
354,6,2013-10-26,8569,760,1,0,0,1500.0,10.0,2005.0,0,0.0,0.0,0,500-2000,2013,10,43,26,10578.0,6345.0,8778.714285714286,2005-10-01,96.0,0,0,1,0,1,0,0,0
1061,3,2013-04-17,4987,426,1,0,0,8110.0,,,0,0.0,0.0,0,>5000,2013,4,16,17,3970.0,6037.0,5634.285714285715,,0.0,0,0,1,0,1,0,0,0
251,3,2013-11-13,17462,2330,1,0,0,340.0,,,0,0.0,0.0,0,<500,2013,11,46,13,16656.0,22991.0,19407.428571428572,,0.0,0,0,0,0,1,0,0,0
790,2,2014-06-24,5369,545,1,0,0,9070.0,12.0,2003.0,0,0.0,0.0,0,>5000,2014,6,26,24,5421.0,8418.0,8474.42857142857,2003-12-01,126.0,0,0,1,0,1,0,0,0
411,5,2014-05-02,14065,991,1,1,0,8460.0,,,0,0.0,0.0,0,>5000,2014,5,18,2,13292.0,6680.0,9610.285714285714,,0.0,0,0,1,0,1,0,0,0
215,3,2013-10-02,5133,495,1,0,0,150.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",<500,2013,10,40,2,4338.0,6527.0,5882.142857142857,,0.0,0,0,1,0,0,0,0,0
764,3,2013-01-23,2043,272,1,1,0,26490.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2013,1,4,23,1847.0,1749.0,1742.0,,0.0,0,0,0,0,1,0,0,0
1063,4,2015-04-23,3318,466,1,0,0,6250.0,,,0,0.0,0.0,0,>5000,2015,4,17,23,3476.0,4886.0,4132.0,,0.0,0,0,0,0,1,0,0,0
75,2,2013-03-05,5389,592,1,1,0,22440.0,12.0,2013.0,0,0.0,0.0,0,>5000,2013,3,10,5,6945.0,4022.0,5294.0,2013-12-01,0.0,0,0,1,0,1,0,0,0
679,5,2013-07-05,10693,1152,1,1,1,4140.0,9.0,2012.0,0,0.0,0.0,0,2000-5000,2013,7,27,5,9219.0,7396.0,9803.714285714286,2012-09-01,10.0,0,0,0,0,0,0,0,0
210,2,2013-08-06,2459,265,1,0,1,970.0,11.0,1999.0,1,5.0,2013.0,"Feb,May,Aug,Nov",500-2000,2013,8,32,6,2237.0,4892.0,3680.1428571428573,1999-11-01,165.0,0,0,1,0,0,0,0,0
894,5,2014-04-11,7784,1097,1,0,0,190.0,11.0,2012.0,0,0.0,0.0,0,<500,2014,4,15,11,6318.0,9273.0,7340.285714285715,2012-11-01,17.0,0,0,0,0,0,0,0,0
677,4,2015-07-23,6537,544,1,0,0,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",500-2000,2015,7,30,23,4991.0,7242.0,6199.0,2014-06-01,13.0,0,0,1,0,0,0,0,0
480,4,2015-01-29,5100,673,1,1,0,300.0,11.0,2012.0,0,0.0,0.0,0,<500,2015,1,5,29,5658.0,4478.0,4648.571428571428,2012-11-01,26.0,0,0,0,0,0,0,0,0
746,3,2014-01-15,3679,367,1,0,0,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2000-5000,2014,1,3,15,4344.0,6591.0,5281.285714285715,2011-02-01,35.0,0,0,1,0,1,0,0,0
249,3,2014-03-26,4290,451,1,0,0,18010.0,9.0,2014.0,0,0.0,0.0,0,>5000,2014,3,13,26,4112.0,5113.0,4482.571428571428,2014-09-01,0.0,0,0,1,0,1,0,0,0
532,5,2013-07-12,10104,1230,1,0,0,1070.0,8.0,2010.0,0,0.0,0.0,0,500-2000,2013,7,28,12,9179.0,11262.0,9995.0,2010-08-01,35.0,0,0,0,0,1,0,0,0
213,2,2015-06-16,11746,782,1,1,0,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2000-5000,2015,6,25,16,13670.0,7734.0,8259.0,2014-03-01,15.0,0,0,1,0,1,0,0,0
231,5,2013-11-15,3996,362,1,0,0,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov",2000-5000,2013,11,46,15,3433.0,5182.0,4166.285714285715,2008-10-01,61.0,0,0,1,0,1,0,0,0
579,1,2014-08-11,7539,892,1,0,1,20970.0,11.0,2012.0,0,0.0,0.0,0,>5000,2014,8,33,11,7394.0,8042.0,9138.142857142857,2012-11-01,21.0,0,1,0,0,0,0,0,0
885,6,2015-05-09,6140,802,1,0,0,480.0,12.0,2005.0,0,0.0,0.0,0,<500,2015,5,19,9,6325.0,7737.0,6939.714285714285,2005-12-01,113.0,0,0,0,0,0,0,0,0
260,5,2014-06-13,5949,861,1,0,0,540.0,10.0,2011.0,0,0.0,0.0,0,500-2000,2014,6,24,13,6425.0,7101.0,7098.0,2011-10-01,32.0,0,0,0,0,0,0,0,0
470,2,2013-06-11,10797,1668,1,0,0,50.0,,,0,0.0,0.0,0,<500,2013,6,24,11,10788.0,16642.0,14259.285714285714,,0.0,0,0,0,0,1,0,0,0
751,5,2014-08-01,3855,539,1,1,1,650.0,10.0,2006.0,0,0.0,0.0,0,500-2000,2014,8,31,1,3913.0,2974.0,3583.5714285714284,2006-10-01,94.0,0,0,0,0,0,0,0,0
749,6,2013-12-14,2715,324,1,0,0,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2000-5000,2013,12,50,14,6297.0,7900.0,5646.142857142857,2011-08-01,28.0,0,0,0,0,0,0,0,0
954,2,2014-03-11,5047,744,1,0,0,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",<500,2014,3,11,11,6102.0,4908.0,8527.42857142857,2013-02-01,13.0,0,0,0,0,0,0,0,0
918,6,2014-08-02,2934,314,1,0,0,18710.0,4.0,2015.0,0,0.0,0.0,0,>5000,2014,8,31,2,6119.0,4811.0,5431.285714285715,2015-04-01,0.0,0,0,0,0,1,0,0,0
935,1,2013-07-01,8134,779,1,1,1,22350.0,6.0,2010.0,0,0.0,0.0,0,>5000,2013,7,27,1,3392.0,2748.0,4511.714285714285,2010-06-01,37.0,0,0,0,0,1,0,0,0
491,2,2014-09-09,5745,458,1,0,1,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2000-5000,2014,9,37,9,5995.0,8872.0,7141.285714285715,,0.0,0,0,1,0,1,0,0,0
728,6,2013-09-28,6306,533,1,0,0,13990.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2013,9,39,28,6024.0,4679.0,4943.428571428572,,0.0,0,0,1,0,0,0,0,0
156,2,2015-02-03,9423,866,1,1,1,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",2000-5000,2015,2,6,3,11555.0,10835.0,8191.285714285715,2011-02-01,48.0,0,0,0,0,0,0,0,0
1035,1,2014-01-20,7969,798,1,1,0,27150.0,,,0,0.0,0.0,0,>5000,2014,1,4,20,1911.0,1991.0,3430.0,,0.0,0,0,0,0,0,0,0,0
50,4,2014-06-05,4812,373,1,1,0,6260.0,11.0,2009.0,0,0.0,0.0,0,>5000,2014,6,23,5,4966.0,3542.0,4728.0,2009-11-01,55.0,0,0,1,0,0,0,0,0
173,5,2015-05-08,9219,1071,1,1,0,350.0,12.0,2012.0,0,0.0,0.0,0,<500,2015,5,19,8,8516.0,9403.0,10021.0,2012-12-01,29.0,0,0,0,0,0,0,0,0
935,6,2015-05-23,3461,374,1,0,0,22350.0,6.0,2010.0,0,0.0,0.0,0,>5000,2015,5,21,23,5506.0,6116.0,5742.142857142857,2010-06-01,59.0,0,0,0,0,1,0,0,0
320,2,2014-09-09,12540,1941,1,0,0,210.0,9.0,2012.0,0,0.0,0.0,0,<500,2014,9,37,9,13890.0,23159.0,16104.0,2012-09-01,24.0,0,0,0,0,1,0,0,0
675,1,2014-11-24,5856,549,1,1,0,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2014,11,48,24,2007.0,2607.0,3005.285714285714,2013-08-01,15.0,0,0,0,0,0,0,0,0
1042,2,2014-04-15,5835,720,1,1,1,3440.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",2000-5000,2014,4,16,15,6186.0,3580.0,3929.4285714285716,,0.0,0,0,0,0,0,0,0,0
90,5,2015-06-19,8288,996,1,1,0,330.0,11.0,2007.0,0,0.0,0.0,0,<500,2015,6,25,19,8661.0,6978.0,9101.0,2007-11-01,91.0,0,0,0,0,0,0,0,0
551,6,2015-06-06,5216,806,1,0,0,2190.0,9.0,2013.0,0,0.0,0.0,0,2000-5000,2015,6,23,6,7191.0,9351.0,8273.142857142857,2013-09-01,21.0,0,0,0,0,1,0,0,0
293,4,2014-11-20,6142,773,1,0,0,140.0,11.0,2007.0,0,0.0,0.0,0,<500,2014,11,47,20,4717.0,6602.0,5839.857142857143,2007-11-01,84.0,0,1,0,0,1,0,0,0
576,3,2013-03-06,8134,1080,1,1,0,50.0,11.0,2006.0,0,0.0,0.0,0,<500,2013,3,10,6,9124.0,4903.0,7287.0,2006-11-01,76.0,0,1,0,0,0,0,0,0
191,6,2013-06-29,8338,770,1,0,0,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2013,6,26,29,6936.0,8498.0,6832.714285714285,2013-08-01,0.0,0,0,0,0,0,0,0,0
50,1,2015-01-26,5731,426,1,1,0,6260.0,11.0,2009.0,0,0.0,0.0,0,>5000,2015,1,5,26,3715.0,4285.0,3278.0,2009-11-01,62.0,0,0,1,0,0,0,0,0
525,4,2015-07-23,8709,732,1,0,1,1870.0,9.0,2013.0,0,0.0,0.0,0,500-2000,2015,7,30,23,8282.0,10607.0,9262.42857142857,2013-09-01,22.0,0,0,1,0,1,0,0,0
61,2,2014-11-04,6872,673,1,1,0,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",<500,2014,11,45,4,7899.0,4515.0,5046.714285714285,2007-12-01,83.0,0,0,0,0,1,0,0,0
66,2,2013-06-11,4936,447,1,0,0,7660.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",>5000,2013,6,24,11,5662.0,6754.0,5995.857142857143,,0.0,0,0,1,0,0,0,0,0
513,2,2013-06-25,11364,1424,1,0,1,400.0,8.0,2013.0,0,0.0,0.0,0,<500,2013,6,26,25,19498.0,27823.0,20878.14285714286,2013-08-01,0.0,0,0,0,0,0,0,0,0
52,4,2014-01-02,6234,498,1,0,1,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",<500,2014,1,1,2,4765.0,13222.0,10391.714285714286,2014-04-01,0.0,0,0,1,0,1,0,0,0
849,2,2014-01-07,8899,948,1,1,0,5000.0,,,0,0.0,0.0,0,2000-5000,2014,1,2,7,11674.0,9205.0,8534.285714285714,,0.0,0,1,0,0,1,0,0,0
652,5,2013-07-26,5097,555,1,0,1,20390.0,,,0,0.0,0.0,0,>5000,2013,7,30,26,5070.0,8160.0,5431.714285714285,,0.0,0,0,0,0,0,0,0,0
962,6,2015-02-28,6651,805,1,0,0,260.0,,,0,0.0,0.0,0,<500,2015,2,9,28,7346.0,8126.0,5800.0,,0.0,0,1,0,0,0,0,0,0
297,6,2014-12-20,8057,769,1,0,0,2300.0,9.0,2010.0,0,0.0,0.0,0,2000-5000,2014,12,51,20,11125.0,7532.0,10320.285714285714,2010-09-01,51.0,0,0,0,0,0,0,0,0
433,1,2013-08-05,7698,946,1,0,0,30030.0,11.0,2010.0,0,0.0,0.0,0,>5000,2013,8,32,5,2254.0,8499.0,6813.285714285715,2010-11-01,33.0,0,0,0,0,1,0,0,0
1070,6,2013-05-11,7228,1000,1,0,0,400.0,10.0,2008.0,0,0.0,0.0,0,<500,2013,5,19,11,7075.0,8661.0,6766.571428571428,2008-10-01,55.0,0,1,0,0,1,0,0,0
797,4,2013-06-20,3352,361,1,1,0,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2000-5000,2013,6,25,20,3760.0,2949.0,3624.0,2012-10-01,8.0,0,0,0,0,0,0,0,0
747,3,2014-12-03,11359,773,1,1,0,45740.0,8.0,2008.0,0,0.0,0.0,0,>5000,2014,12,49,3,10892.0,9195.0,10713.714285714286,2008-08-01,76.0,0,1,0,0,1,0,0,0
444,6,2013-10-26,12361,1590,1,0,0,1700.0,11.0,2009.0,0,0.0,0.0,0,500-2000,2013,10,43,26,12026.0,9579.0,11753.0,2009-11-01,47.0,0,1,0,0,0,0,0,0
161,1,2014-02-10,5981,780,1,0,0,2970.0,3.0,2005.0,0,0.0,0.0,0,2000-5000,2014,2,7,10,6897.0,8195.0,8108.571428571428,2005-03-01,107.0,0,0,0,0,1,0,0,0
318,6,2014-03-22,5480,480,1,0,0,32330.0,3.0,2014.0,0,0.0,0.0,0,>5000,2014,3,12,22,7903.0,6292.0,7334.428571428572,2014-03-01,0.0,0,0,1,0,1,0,0,0
399,2,2014-05-13,3853,464,1,0,0,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2014,5,20,13,4185.0,7151.0,5659.571428571428,2012-09-01,20.0,0,0,0,0,0,0,0,0
775,2,2013-06-11,6999,553,1,0,0,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2013,6,24,11,7894.0,10267.0,8545.857142857143,2005-12-01,90.0,0,0,1,0,1,0,0,0
317,3,2013-01-23,5878,560,1,1,0,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2013,1,4,23,5132.0,4056.0,4757.857142857143,2013-07-01,0.0,0,0,1,0,0,0,0,0
117,6,2014-08-23,2470,327,1,0,0,3450.0,9.0,2011.0,0,0.0,0.0,0,2000-5000,2014,8,34,23,3937.0,3176.0,3959.8571428571427,2011-09-01,35.0,0,0,0,0,0,0,0,0
565,2,2015-04-07,6762,867,1,0,1,160.0,7.0,2007.0,0,0.0,0.0,0,<500,2015,4,15,7,7170.0,5547.0,8579.714285714286,2007-07-01,93.0,0,0,0,0,1,0,0,0
358,4,2014-07-31,12187,1179,1,1,1,2890.0,10.0,2003.0,0,0.0,0.0,0,2000-5000,2014,7,31,31,11619.0,7979.0,9701.857142857143,2003-10-01,129.0,0,0,0,0,0,0,0,0
906,6,2013-08-17,8624,1102,1,0,0,90.0,7.0,2010.0,0,0.0,0.0,0,<500,2013,8,33,17,12129.0,8061.0,12951.57142857143,2010-07-01,37.0,0,0,0,0,0,0,0,0
822,1,2013-07-01,12938,992,1,1,1,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",<500,2013,7,27,1,7950.0,7436.0,6709.571428571428,2010-11-01,32.0,0,0,0,0,1,0,0,0
858,6,2013-12-28,3726,343,1,0,0,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2000-5000,2013,12,52,28,4855.0,6462.0,5416.714285714285,2008-12-01,60.0,0,0,0,0,0,0,0,0
691,1,2013-12-16,15945,966,1,1,0,3030.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2000-5000,2013,12,51,16,10150.0,8279.0,7945.0,,0.0,0,0,1,0,1,0,0,0
688,1,2015-06-29,5791,494,1,1,0,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2015,6,27,29,1325.0,1576.0,2641.285714285714,2015-08-01,0.0,0,0,0,0,0,0,0,0
100,4,2013-05-02,9930,805,1,1,0,17930.0,,,0,0.0,0.0,0,>5000,2013,5,18,2,9586.0,6997.0,7872.857142857143,,0.0,0,0,1,0,0,0,0,0
584,6,2013-12-21,7317,648,1,0,0,1360.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",500-2000,2013,12,51,21,7493.0,5071.0,7030.857142857143,,0.0,0,0,1,0,0,0,0,0
361,4,2013-01-17,3759,477,1,0,0,4490.0,5.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2000-5000,2013,1,3,17,3418.0,5899.0,4891.285714285715,2014-05-01,0.0,0,1,0,0,1,0,0,0
970,6,2013-11-30,1981,236,1,0,0,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",500-2000,2013,11,48,30,3335.0,3167.0,2956.285714285714,2014-12-01,0.0,0,0,0,0,0,0,0,0
479,1,2014-12-15,22905,2063,1,1,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",<500,2014,12,51,15,12043.0,10896.0,12045.42857142857,2005-12-01,108.0,0,0,0,0,0,0,0,0
1046,4,2015-03-26,6669,557,1,0,0,29070.0,4.0,2005.0,0,0.0,0.0,0,>5000,2015,3,13,26,6766.0,9171.0,7968.571428571428,2005-04-01,119.0,0,0,1,0,1,0,0,0
949,3,2014-08-27,4142,469,1,0,0,870.0,3.0,2006.0,0,0.0,0.0,0,500-2000,2014,8,35,27,4472.0,6395.0,5210.428571428572,2006-03-01,101.0,0,0,0,0,0,0,0,0
472,5,2015-07-24,4297,579,1,0,1,5030.0,8.0,2011.0,0,0.0,0.0,0,>5000,2015,7,30,24,4339.0,5900.0,4778.428571428572,2011-08-01,47.0,0,1,0,0,1,0,0,0
147,6,2014-05-17,7152,866,1,0,0,8540.0,,,0,0.0,0.0,0,>5000,2014,5,20,17,6792.0,9898.0,7302.714285714285,,0.0,0,0,1,0,1,0,0,0
849,1,2014-07-28,10514,1030,1,1,0,5000.0,,,0,0.0,0.0,0,2000-5000,2014,7,31,28,7886.0,6568.0,6954.714285714285,,0.0,0,1,0,0,1,0,0,0
633,4,2013-11-07,6301,495,1,1,0,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2013,11,45,7,5951.0,5831.0,7298.714285714285,2005-04-01,103.0,0,0,1,0,0,0,0,0
1068,5,2013-05-17,4542,303,1,1,0,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct",>5000,2013,5,20,17,4380.0,4173.0,4614.0,,0.0,0,0,1,0,1,0,0,0
31,5,2014-12-12,6067,569,1,0,0,9800.0,7.0,2012.0,0,0.0,0.0,0,>5000,2014,12,50,12,5866.0,8325.0,6835.142857142857,2012-07-01,29.0,0,0,1,0,1,0,0,0
87,4,2013-04-11,6318,789,1,1,0,560.0,12.0,2010.0,0,0.0,0.0,0,500-2000,2013,4,15,11,6248.0,5578.0,6068.285714285715,2010-12-01,28.0,0,0,0,0,0,0,0,0
436,5,2014-07-11,4916,592,1,0,0,2300.0,,,0,0.0,0.0,0,2000-5000,2014,7,28,11,4969.0,6096.0,4892.142857142857,,0.0,0,0,1,0,0,0,0,0
440,5,2014-02-28,5918,689,1,0,0,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2000-5000,2014,2,9,28,4076.0,4914.0,4161.714285714285,2005-04-01,106.0,0,0,1,0,0,0,0,0
